id,發佈統計日期,縣市,群組,第1劑,第2劑,加強劑,追加劑
3575,2022-05-02,連江縣,12-17歲,95.80,87.00,0.00,0.00
3574,2022-05-02,連江縣,06-11歲,0.00,0.00,0.00,0.00
3573,2022-05-02,連江縣,總計,88.70,86.50,0.40,72.60
3572,2022-05-02,金門縣,75歲以上,76.20,70.30,0.70,52.80
3571,2022-05-02,金門縣,65-74歲,91.50,88.60,0.80,74.70
3570,2022-05-02,金門縣,50-64歲,91.10,87.70,0.70,72.30
3569,2022-05-02,金門縣,30-49歲,95.70,91.90,0.50,75.00
3568,2022-05-02,金門縣,18-29歲,97.30,93.50,0.40,72.10
3567,2022-05-02,金門縣,12-17歲,90.50,82.60,0.00,0.80
3566,2022-05-02,金門縣,06-11歲,0.00,0.00,0.00,0.00
3565,2022-05-02,金門縣,總計,86.40,82.80,0.50,64.70
3564,2022-05-02,澎湖縣,75歲以上,71.40,64.70,1.20,51.70
3563,2022-05-02,澎湖縣,65-74歲,89.00,84.50,1.20,73.30
3562,2022-05-02,澎湖縣,50-64歲,91.50,87.20,1.20,74.00
3561,2022-05-02,澎湖縣,30-49歲,98.80,94.30,0.80,77.90
3560,2022-05-02,澎湖縣,18-29歲,100.20,95.80,0.50,76.50
3559,2022-05-02,澎湖縣,12-17歲,91.80,83.40,0.00,0.20
3558,2022-05-02,澎湖縣,06-11歲,0.00,0.00,0.00,0.00
3557,2022-05-02,澎湖縣,總計,85.90,81.50,0.80,64.80
3556,2022-05-02,南投縣,75歲以上,78.90,72.90,1.60,59.40
3555,2022-05-02,南投縣,65-74歲,89.70,85.50,1.20,72.90
3554,2022-05-02,南投縣,50-64歲,88.00,82.90,1.00,67.10
3553,2022-05-02,南投縣,30-49歲,99.10,92.70,1.00,70.30
3552,2022-05-02,南投縣,18-29歲,102.80,96.00,0.60,68.60
3551,2022-05-02,南投縣,12-17歲,90.40,82.10,0.00,0.50
3550,2022-05-02,南投縣,06-11歲,0.00,0.00,0.00,0.00
3549,2022-05-02,南投縣,總計,85.70,80.30,0.90,59.50
3548,2022-05-02,臺東縣,75歲以上,74.20,66.30,1.40,48.90
3547,2022-05-02,臺東縣,65-74歲,83.30,77.40,1.40,61.30
3546,2022-05-02,臺東縣,50-64歲,84.70,77.60,1.20,59.20
3545,2022-05-02,臺東縣,30-49歲,91.20,83.30,1.00,60.90
3544,2022-05-02,臺東縣,18-29歲,95.30,87.10,0.70,59.10
3543,2022-05-02,臺東縣,12-17歲,88.50,80.70,0.00,0.70
3542,2022-05-02,臺東縣,06-11歲,0.00,0.00,0.00,0.00
3541,2022-05-02,臺東縣,總計,80.00,73.20,0.90,50.90
3540,2022-05-02,花蓮縣,75歲以上,73.60,66.00,1.70,51.10
3539,2022-05-02,花蓮縣,65-74歲,85.70,80.50,1.60,65.40
3538,2022-05-02,花蓮縣,50-64歲,86.70,80.50,1.80,63.20
3537,2022-05-02,花蓮縣,30-49歲,94.70,87.70,1.90,66.90
3536,2022-05-02,花蓮縣,18-29歲,98.00,90.60,1.70,63.60
3535,2022-05-02,花蓮縣,12-17歲,88.80,81.50,0.00,0.50
3534,2022-05-02,花蓮縣,06-11歲,0.00,0.00,0.00,0.00
3533,2022-05-02,花蓮縣,總計,81.90,75.80,1.50,54.80
3532,2022-05-02,嘉義縣,75歲以上,77.10,69.60,1.20,55.50
3531,2022-05-02,嘉義縣,65-74歲,88.70,84.10,1.40,71.60
3530,2022-05-02,嘉義縣,50-64歲,88.40,82.70,1.30,66.20
3529,2022-05-02,嘉義縣,30-49歲,97.80,90.60,0.90,68.30
3528,2022-05-02,嘉義縣,18-29歲,101.30,94.80,0.70,66.10
3527,2022-05-02,嘉義縣,12-17歲,90.00,82.80,0.00,0.30
3526,2022-05-02,嘉義縣,06-11歲,1.10,0.00,0.00,0.00
3525,2022-05-02,嘉義縣,總計,86.00,80.10,1.00,59.00
3524,2022-05-02,嘉義市,75歲以上,78.50,71.80,2.00,57.70
3523,2022-05-02,嘉義市,65-74歲,87.30,83.00,2.30,70.50
3522,2022-05-02,嘉義市,50-64歲,89.70,85.40,2.10,70.20
3521,2022-05-02,嘉義市,30-49歲,97.90,92.70,1.70,72.20
3520,2022-05-02,嘉義市,18-29歲,100.00,94.10,1.60,66.60
3519,2022-05-02,嘉義市,12-17歲,89.00,80.90,0.00,0.10
3518,2022-05-02,嘉義市,06-11歲,0.20,0.00,0.00,0.00
3517,2022-05-02,嘉義市,總計,83.70,78.90,1.60,58.20
3516,2022-05-02,苗栗縣,75歲以上,74.80,67.40,1.60,51.30
3515,2022-05-02,苗栗縣,65-74歲,86.00,81.40,1.60,68.10
3514,2022-05-02,苗栗縣,50-64歲,88.10,83.10,1.40,66.60
3513,2022-05-02,苗栗縣,30-49歲,101.50,95.30,1.10,73.10
3512,2022-05-02,苗栗縣,18-29歲,103.30,96.80,0.80,67.70
3511,2022-05-02,苗栗縣,12-17歲,88.90,81.60,0.00,0.30
3510,2022-05-02,苗栗縣,06-11歲,0.10,0.00,0.00,0.00
3509,2022-05-02,苗栗縣,總計,85.10,79.60,1.10,58.00
3508,2022-05-02,新竹市,75歲以上,82.60,77.10,1.10,64.50
3507,2022-05-02,新竹市,65-74歲,90.00,86.90,0.70,77.40
3506,2022-05-02,新竹市,50-64歲,90.20,86.20,0.70,70.30
3505,2022-05-02,新竹市,30-49歲,100.90,96.70,0.70,75.70
3504,2022-05-02,新竹市,18-29歲,107.10,99.60,0.40,68.20
3503,2022-05-02,新竹市,12-17歲,88.80,80.20,0.00,0.30
3502,2022-05-02,新竹市,06-11歲,0.00,0.00,0.00,0.00
3501,2022-05-02,新竹市,總計,83.60,79.30,0.50,58.20
3500,2022-05-02,宜蘭縣,75歲以上,81.70,75.90,0.80,62.00
3499,2022-05-02,宜蘭縣,65-74歲,89.70,86.00,0.80,75.10
3498,2022-05-02,宜蘭縣,50-64歲,90.90,86.70,0.60,73.10
3497,2022-05-02,宜蘭縣,30-49歲,99.40,94.00,0.60,74.80
3496,2022-05-02,宜蘭縣,18-29歲,100.00,94.20,0.40,68.00
3495,2022-05-02,宜蘭縣,12-17歲,88.50,80.90,0.00,0.20
3494,2022-05-02,宜蘭縣,06-11歲,0.00,0.00,0.00,0.00
3493,2022-05-02,宜蘭縣,總計,85.50,80.90,0.50,61.80
3492,2022-05-02,基隆市,75歲以上,82.70,76.20,1.10,65.00
3491,2022-05-02,基隆市,65-74歲,91.60,88.20,0.90,79.70
3490,2022-05-02,基隆市,50-64歲,90.40,86.30,2.00,72.30
3489,2022-05-02,基隆市,30-49歲,98.80,93.20,1.80,74.60
3488,2022-05-02,基隆市,18-29歲,100.30,94.30,1.30,67.70
3487,2022-05-02,基隆市,12-17歲,90.50,83.30,0.00,0.30
3486,2022-05-02,基隆市,06-11歲,0.00,0.00,0.00,0.00
3485,2022-05-02,基隆市,總計,86.90,82.20,1.40,63.70
3484,2022-05-02,屏東縣,75歲以上,77.80,70.00,1.30,56.50
3483,2022-05-02,屏東縣,65-74歲,88.70,83.80,1.40,71.90
3482,2022-05-02,屏東縣,50-64歲,88.40,82.30,1.30,66.40
3481,2022-05-02,屏東縣,30-49歲,96.40,89.20,0.90,68.30
3480,2022-05-02,屏東縣,18-29歲,99.10,92.10,0.70,65.60
3479,2022-05-02,屏東縣,12-17歲,89.60,80.60,0.00,0.20
3478,2022-05-02,屏東縣,06-11歲,0.00,0.00,0.00,0.00
3477,2022-05-02,屏東縣,總計,84.60,78.40,0.90,58.30
3476,2022-05-02,雲林縣,75歲以上,78.00,70.40,1.10,52.20
3475,2022-05-02,雲林縣,65-74歲,87.30,82.70,1.40,67.50
3474,2022-05-02,雲林縣,50-64歲,89.10,84.00,0.80,67.30
3473,2022-05-02,雲林縣,30-49歲,99.00,92.50,0.50,68.70
3472,2022-05-02,雲林縣,18-29歲,102.00,95.30,0.40,64.70
3471,2022-05-02,雲林縣,12-17歲,88.50,80.90,0.00,0.10
3470,2022-05-02,雲林縣,06-11歲,0.10,0.00,0.00,0.00
3469,2022-05-02,雲林縣,總計,85.30,79.70,0.60,56.90
3468,2022-05-02,彰化縣,75歲以上,79.10,73.00,0.90,63.00
3467,2022-05-02,彰化縣,65-74歲,90.10,86.40,0.80,77.20
3466,2022-05-02,彰化縣,50-64歲,90.20,85.60,0.70,71.60
3465,2022-05-02,彰化縣,30-49歲,101.60,95.90,0.70,75.00
3464,2022-05-02,彰化縣,18-29歲,107.40,101.00,0.50,71.50
3463,2022-05-02,彰化縣,12-17歲,89.20,81.70,0.00,0.30
3462,2022-05-02,彰化縣,06-11歲,0.00,0.00,0.00,0.00
3461,2022-05-02,彰化縣,總計,86.60,81.70,0.60,61.70
3460,2022-05-02,新竹縣,75歲以上,73.80,67.60,0.90,52.30
3459,2022-05-02,新竹縣,65-74歲,87.80,83.90,0.80,71.10
3458,2022-05-02,新竹縣,50-64歲,89.50,85.00,0.50,69.20
3457,2022-05-02,新竹縣,30-49歲,105.20,99.70,0.30,76.60
3456,2022-05-02,新竹縣,18-29歲,105.90,100.20,0.20,67.00
3455,2022-05-02,新竹縣,12-17歲,88.50,80.30,0.00,0.20
3454,2022-05-02,新竹縣,06-11歲,0.00,0.00,0.00,0.00
3453,2022-05-02,新竹縣,總計,84.60,79.90,0.40,57.30
3452,2022-05-02,高雄市,75歲以上,78.90,72.40,1.40,61.60
3451,2022-05-02,高雄市,65-74歲,90.50,86.60,1.50,76.40
3450,2022-05-02,高雄市,50-64歲,89.40,84.70,1.30,68.60
3449,2022-05-02,高雄市,30-49歲,98.10,92.80,1.10,72.30
3448,2022-05-02,高雄市,18-29歲,102.10,96.00,0.80,66.70
3447,2022-05-02,高雄市,12-17歲,89.40,81.30,0.00,0.20
3446,2022-05-02,高雄市,06-11歲,0.10,0.00,0.00,0.00
3445,2022-05-02,高雄市,總計,85.20,80.40,1.00,60.30
3444,2022-05-02,臺南市,75歲以上,75.00,68.00,1.60,52.30
3443,2022-05-02,臺南市,65-74歲,85.90,81.00,1.90,66.50
3442,2022-05-02,臺南市,50-64歲,87.90,82.80,1.50,65.80
3441,2022-05-02,臺南市,30-49歲,98.90,93.10,1.30,70.70
3440,2022-05-02,臺南市,18-29歲,103.90,97.20,0.90,66.00
3439,2022-05-02,臺南市,12-17歲,88.60,79.80,0.00,0.10
3438,2022-05-02,臺南市,06-11歲,0.00,0.00,0.00,0.00
3437,2022-05-02,臺南市,總計,84.40,79.10,1.20,57.20
3436,2022-05-02,臺中市,75歲以上,81.30,75.20,2.90,64.60
3435,2022-05-02,臺中市,65-74歲,90.00,86.20,2.60,77.50
3434,2022-05-02,臺中市,50-64歲,89.50,85.10,1.50,72.50
3433,2022-05-02,臺中市,30-49歲,99.60,94.30,1.30,76.10
3432,2022-05-02,臺中市,18-29歲,104.10,98.40,0.90,69.20
3431,2022-05-02,臺中市,12-17歲,89.10,81.10,0.00,0.30
3430,2022-05-02,臺中市,06-11歲,0.00,0.00,0.00,0.00
3429,2022-05-02,臺中市,總計,84.80,80.10,1.30,61.20
3428,2022-05-02,桃園市,75歲以上,83.60,77.70,0.80,65.60
3427,2022-05-02,桃園市,65-74歲,90.70,87.40,0.80,78.20
3426,2022-05-02,桃園市,50-64歲,90.30,86.10,0.70,70.50
3425,2022-05-02,桃園市,30-49歲,103.00,97.70,0.50,74.80
3424,2022-05-02,桃園市,18-29歲,106.00,99.70,0.40,66.30
3423,2022-05-02,桃園市,12-17歲,88.20,79.70,0.00,0.80
3422,2022-05-02,桃園市,06-11歲,0.10,0.00,0.00,0.00
3421,2022-05-02,桃園市,總計,86.10,81.50,0.50,59.60
3420,2022-05-02,新北市,75歲以上,79.50,73.60,1.00,62.30
3419,2022-05-02,新北市,65-74歲,88.80,85.30,0.80,75.50
3418,2022-05-02,新北市,50-64歲,90.10,86.30,0.70,72.20
3417,2022-05-02,新北市,30-49歲,97.70,93.20,0.50,74.80
3416,2022-05-02,新北市,18-29歲,101.20,95.30,0.20,67.30
3415,2022-05-02,新北市,12-17歲,89.30,81.80,0.00,0.20
3414,2022-05-02,新北市,06-11歲,0.10,0.00,0.00,0.00
3413,2022-05-02,新北市,總計,84.90,80.70,0.50,61.80
3412,2022-05-02,臺北市,75歲以上,82.40,76.00,1.30,63.00
3411,2022-05-02,臺北市,65-74歲,88.70,85.40,1.20,72.70
3410,2022-05-02,臺北市,50-64歲,89.50,86.10,1.00,71.80
3409,2022-05-02,臺北市,30-49歲,98.90,95.30,0.70,77.00
3408,2022-05-02,臺北市,18-29歲,99.30,94.40,0.50,66.90
3407,2022-05-02,臺北市,12-17歲,87.50,79.30,0.00,0.20
3406,2022-05-02,臺北市,06-11歲,0.10,0.00,0.00,0.00
3405,2022-05-02,臺北市,總計,83.50,79.80,0.70,61.20
3404,2022-05-09,全國,75歲以上,79.80,73.20,1.40,61.00
3403,2022-05-09,全國,65-74歲,89.40,85.50,1.30,75.00
3402,2022-05-09,全國,50-64歲,89.80,85.30,1.10,71.60
3401,2022-05-09,全國,30-49歲,99.70,94.50,0.90,76.10
3400,2022-05-09,全國,18-29歲,102.90,97.10,0.60,71.30
3399,2022-05-09,全國,12-17歲,89.10,80.90,0.00,0.30
3398,2022-05-09,全國,06-11歲,2.00,0.00,0.00,0.00
3397,2022-05-09,全國,總計,85.40,80.50,0.80,61.90
3396,2022-05-09,連江縣,75歲以上,88.30,82.70,0.50,72.20
3395,2022-05-09,連江縣,65-74歲,94.30,93.50,0.20,87.10
3394,2022-05-09,連江縣,50-64歲,94.80,92.80,0.60,83.10
3393,2022-05-09,連江縣,30-49歲,99.90,97.50,0.40,86.80
3392,2022-05-09,連江縣,18-29歲,100.20,98.80,0.40,84.00
3391,2022-05-09,連江縣,12-17歲,96.00,87.10,0.00,0.00
3390,2022-05-09,連江縣,06-11歲,0.30,0.00,0.00,0.00
3389,2022-05-09,連江縣,總計,88.90,86.70,0.40,73.90
3388,2022-05-09,金門縣,75歲以上,76.70,70.60,0.70,54.20
3387,2022-05-09,金門縣,65-74歲,91.90,89.00,0.80,76.00
3386,2022-05-09,金門縣,50-64歲,91.30,88.00,0.70,73.80
3385,2022-05-09,金門縣,30-49歲,95.90,92.20,0.50,76.90
3384,2022-05-09,金門縣,18-29歲,97.40,93.90,0.40,74.90
3383,2022-05-09,金門縣,12-17歲,90.40,82.50,0.00,0.80
3382,2022-05-09,金門縣,06-11歲,0.30,0.00,0.00,0.00
3381,2022-05-09,金門縣,總計,86.60,83.10,0.50,66.30
3380,2022-05-09,澎湖縣,75歲以上,72.10,65.20,1.20,52.90
3379,2022-05-09,澎湖縣,65-74歲,89.60,85.00,1.20,74.40
3378,2022-05-09,澎湖縣,50-64歲,92.00,87.60,1.20,75.30
3377,2022-05-09,澎湖縣,30-49歲,99.10,94.60,0.80,79.70
3376,2022-05-09,澎湖縣,18-29歲,100.30,96.20,0.50,78.90
3375,2022-05-09,澎湖縣,12-17歲,92.20,83.40,0.00,0.30
3374,2022-05-09,澎湖縣,06-11歲,2.60,0.00,0.00,0.00
3373,2022-05-09,澎湖縣,總計,86.40,81.90,0.80,66.30
3372,2022-05-09,南投縣,75歲以上,79.30,73.20,1.60,60.10
3371,2022-05-09,南投縣,65-74歲,90.00,85.70,1.20,73.50
3370,2022-05-09,南投縣,50-64歲,88.50,83.30,1.00,68.30
3369,2022-05-09,南投縣,30-49歲,99.50,93.20,1.00,72.40
3368,2022-05-09,南投縣,18-29歲,103.10,96.60,0.70,71.80
3367,2022-05-09,南投縣,12-17歲,90.60,82.00,0.00,0.50
3366,2022-05-09,南投縣,06-11歲,2.20,0.00,0.00,0.00
3365,2022-05-09,南投縣,總計,86.20,80.70,0.90,61.00
3364,2022-05-09,臺東縣,75歲以上,74.90,66.80,1.50,49.90
3363,2022-05-09,臺東縣,65-74歲,83.80,77.80,1.40,62.50
3362,2022-05-09,臺東縣,50-64歲,85.30,78.20,1.20,60.70
3361,2022-05-09,臺東縣,30-49歲,91.80,83.90,1.10,62.70
3360,2022-05-09,臺東縣,18-29歲,95.70,87.80,0.70,62.10
3359,2022-05-09,臺東縣,12-17歲,88.70,80.90,0.00,0.80
3358,2022-05-09,臺東縣,06-11歲,0.90,0.00,0.00,0.00
3357,2022-05-09,臺東縣,總計,80.50,73.70,1.00,52.50
3356,2022-05-09,花蓮縣,75歲以上,74.30,66.50,1.70,52.00
3355,2022-05-09,花蓮縣,65-74歲,86.20,81.00,1.60,66.40
3354,2022-05-09,花蓮縣,50-64歲,87.30,80.90,1.80,64.50
3353,2022-05-09,花蓮縣,30-49歲,95.20,88.20,1.90,68.60
3352,2022-05-09,花蓮縣,18-29歲,98.30,91.10,1.70,66.20
3351,2022-05-09,花蓮縣,12-17歲,90.60,81.60,0.00,0.60
3350,2022-05-09,花蓮縣,06-11歲,11.60,0.00,0.00,0.00
3349,2022-05-09,花蓮縣,總計,83.00,76.20,1.50,56.20
3348,2022-05-09,嘉義縣,75歲以上,77.70,70.10,1.20,56.80
3347,2022-05-09,嘉義縣,65-74歲,89.30,84.40,1.40,73.00
3346,2022-05-09,嘉義縣,50-64歲,89.00,83.20,1.30,68.20
3345,2022-05-09,嘉義縣,30-49歲,98.40,91.30,0.90,70.90
3344,2022-05-09,嘉義縣,18-29歲,101.60,95.50,0.70,70.20
3343,2022-05-09,嘉義縣,12-17歲,90.80,82.90,0.00,0.40
3342,2022-05-09,嘉義縣,06-11歲,9.00,0.00,0.00,0.00
3341,2022-05-09,嘉義縣,總計,86.90,80.60,1.00,61.10
3340,2022-05-09,嘉義市,75歲以上,79.50,72.50,2.00,59.20
3339,2022-05-09,嘉義市,65-74歲,87.90,83.50,2.40,71.70
3338,2022-05-09,嘉義市,50-64歲,90.10,85.70,2.10,71.60
3337,2022-05-09,嘉義市,30-49歲,98.30,93.10,1.70,74.20
3336,2022-05-09,嘉義市,18-29歲,100.10,94.60,1.60,70.30
3335,2022-05-09,嘉義市,12-17歲,88.90,80.80,0.00,0.10
3334,2022-05-09,嘉義市,06-11歲,3.30,0.00,0.00,0.00
3333,2022-05-09,嘉義市,總計,84.20,79.30,1.60,59.90
3332,2022-05-09,苗栗縣,75歲以上,75.20,67.70,1.60,52.20
3331,2022-05-09,苗栗縣,65-74歲,86.50,81.80,1.70,69.00
3330,2022-05-09,苗栗縣,50-64歲,88.50,83.40,1.40,68.10
3329,2022-05-09,苗栗縣,30-49歲,102.00,95.70,1.10,75.50
3328,2022-05-09,苗栗縣,18-29歲,103.60,97.30,0.80,71.50
3327,2022-05-09,苗栗縣,12-17歲,89.30,81.60,0.00,0.40
3326,2022-05-09,苗栗縣,06-11歲,1.80,0.00,0.00,0.00
3325,2022-05-09,苗栗縣,總計,85.50,80.00,1.10,59.70
3324,2022-05-09,新竹市,75歲以上,82.90,77.40,1.10,65.50
3323,2022-05-09,新竹市,65-74歲,90.30,87.10,0.80,78.20
3322,2022-05-09,新竹市,50-64歲,90.50,86.50,0.70,72.10
3321,2022-05-09,新竹市,30-49歲,101.20,97.20,0.70,78.20
3320,2022-05-09,新竹市,18-29歲,107.30,100.20,0.50,72.60
3319,2022-05-09,新竹市,12-17歲,89.00,80.10,0.00,0.30
3318,2022-05-09,新竹市,06-11歲,2.70,0.00,0.00,0.00
3317,2022-05-09,新竹市,總計,84.10,79.60,0.60,60.10
3316,2022-05-09,宜蘭縣,75歲以上,82.30,76.30,0.80,63.10
3315,2022-05-09,宜蘭縣,65-74歲,90.20,86.40,0.80,76.20
3314,2022-05-09,宜蘭縣,50-64歲,91.40,87.00,0.60,74.60
3313,2022-05-09,宜蘭縣,30-49歲,99.80,94.50,0.60,77.10
3312,2022-05-09,宜蘭縣,18-29歲,100.20,94.80,0.40,71.50
3311,2022-05-09,宜蘭縣,12-17歲,88.50,80.90,0.00,0.20
3310,2022-05-09,宜蘭縣,06-11歲,1.20,0.00,0.00,0.00
3309,2022-05-09,宜蘭縣,總計,86.00,81.30,0.50,63.50
3308,2022-05-09,基隆市,75歲以上,83.00,76.50,1.10,65.60
3307,2022-05-09,基隆市,65-74歲,91.90,88.50,1.00,80.30
3306,2022-05-09,基隆市,50-64歲,90.70,86.60,2.00,73.30
3305,2022-05-09,基隆市,30-49歲,99.00,93.50,1.80,76.00
3304,2022-05-09,基隆市,18-29歲,100.50,94.70,1.30,70.50
3303,2022-05-09,基隆市,12-17歲,90.60,83.20,0.00,0.30
3302,2022-05-09,基隆市,06-11歲,1.40,0.00,0.00,0.00
3301,2022-05-09,基隆市,總計,87.20,82.40,1.40,64.90
3300,2022-05-09,屏東縣,75歲以上,78.40,70.30,1.20,57.30
3299,2022-05-09,屏東縣,65-74歲,89.30,84.10,1.40,72.70
3298,2022-05-09,屏東縣,50-64歲,88.90,82.70,1.10,67.70
3297,2022-05-09,屏東縣,30-49歲,96.90,89.80,0.80,70.20
3296,2022-05-09,屏東縣,18-29歲,99.40,92.80,0.60,68.70
3295,2022-05-09,屏東縣,12-17歲,90.20,80.70,0.00,0.20
3294,2022-05-09,屏東縣,06-11歲,6.50,0.00,0.00,0.00
3293,2022-05-09,屏東縣,總計,85.40,78.80,0.90,59.80
3292,2022-05-09,雲林縣,75歲以上,78.90,71.00,1.10,54.40
3291,2022-05-09,雲林縣,65-74歲,88.10,83.20,1.30,69.80
3290,2022-05-09,雲林縣,50-64歲,89.80,84.50,0.80,69.90
3289,2022-05-09,雲林縣,30-49歲,99.70,93.30,0.50,72.50
3288,2022-05-09,雲林縣,18-29歲,102.40,96.20,0.40,70.00
3287,2022-05-09,雲林縣,12-17歲,89.30,81.10,0.00,0.20
3286,2022-05-09,雲林縣,06-11歲,5.00,0.00,0.00,0.00
3285,2022-05-09,雲林縣,總計,86.20,80.30,0.60,59.80
3284,2022-05-09,彰化縣,75歲以上,79.60,73.40,0.90,63.70
3283,2022-05-09,彰化縣,65-74歲,90.50,86.60,0.80,77.80
3282,2022-05-09,彰化縣,50-64歲,90.60,86.00,0.70,72.90
3281,2022-05-09,彰化縣,30-49歲,102.00,96.30,0.70,77.10
3280,2022-05-09,彰化縣,18-29歲,107.60,101.60,0.50,75.20
3279,2022-05-09,彰化縣,12-17歲,89.30,81.60,0.00,0.20
3278,2022-05-09,彰化縣,06-11歲,3.20,0.00,0.00,0.00
3277,2022-05-09,彰化縣,總計,87.10,82.00,0.60,63.30
3276,2022-05-09,新竹縣,75歲以上,74.20,67.90,0.90,53.40
3275,2022-05-09,新竹縣,65-74歲,88.20,84.20,0.90,72.30
3274,2022-05-09,新竹縣,50-64歲,89.90,85.40,0.50,71.00
3273,2022-05-09,新竹縣,30-49歲,105.60,100.20,0.40,79.20
3272,2022-05-09,新竹縣,18-29歲,106.20,100.90,0.30,71.10
3271,2022-05-09,新竹縣,12-17歲,88.60,80.30,0.00,0.20
3270,2022-05-09,新竹縣,06-11歲,2.90,0.00,0.00,0.00
3269,2022-05-09,新竹縣,總計,85.10,80.20,0.40,59.30
3268,2022-05-09,高雄市,75歲以上,79.40,72.80,1.40,62.20
3267,2022-05-09,高雄市,65-74歲,90.80,86.90,1.50,77.00
3266,2022-05-09,高雄市,50-64歲,89.80,85.00,1.30,70.10
3265,2022-05-09,高雄市,30-49歲,98.50,93.30,1.20,74.30
3264,2022-05-09,高雄市,18-29歲,102.30,96.50,0.80,70.30
3263,2022-05-09,高雄市,12-17歲,89.60,81.30,0.00,0.30
3262,2022-05-09,高雄市,06-11歲,3.00,0.00,0.00,0.00
3261,2022-05-09,高雄市,總計,85.70,80.70,1.00,61.90
3260,2022-05-09,臺南市,75歲以上,75.90,68.50,1.60,53.70
3259,2022-05-09,臺南市,65-74歲,86.70,81.50,1.90,68.10
3258,2022-05-09,臺南市,50-64歲,88.60,83.30,1.50,67.90
3257,2022-05-09,臺南市,30-49歲,99.50,93.70,1.30,73.80
3256,2022-05-09,臺南市,18-29歲,104.30,98.00,0.90,70.90
3255,2022-05-09,臺南市,12-17歲,88.90,79.80,0.00,0.20
3254,2022-05-09,臺南市,06-11歲,0.70,0.00,0.00,0.00
3253,2022-05-09,臺南市,總計,85.00,79.50,1.20,59.60
3252,2022-05-09,臺中市,75歲以上,81.70,75.50,2.90,65.20
3251,2022-05-09,臺中市,65-74歲,90.40,86.60,2.60,78.00
3250,2022-05-09,臺中市,50-64歲,89.90,85.40,1.50,73.60
3249,2022-05-09,臺中市,30-49歲,100.00,94.80,1.30,77.90
3248,2022-05-09,臺中市,18-29歲,104.40,98.90,0.90,73.90
3247,2022-05-09,臺中市,12-17歲,89.10,81.00,0.00,0.30
3246,2022-05-09,臺中市,06-11歲,0.10,0.00,0.00,0.00
3245,2022-05-09,臺中市,總計,85.10,80.50,1.30,62.80
3244,2022-05-09,桃園市,75歲以上,83.90,78.10,0.80,66.60
3243,2022-05-09,桃園市,65-74歲,91.00,87.80,0.80,79.10
3242,2022-05-09,桃園市,50-64歲,90.60,86.50,0.70,72.90
3241,2022-05-09,桃園市,30-49歲,103.40,98.20,0.50,78.30
3240,2022-05-09,桃園市,18-29歲,106.30,100.50,0.40,71.30
3239,2022-05-09,桃園市,12-17歲,88.20,79.70,0.00,0.90
3238,2022-05-09,桃園市,06-11歲,0.90,0.00,0.00,0.00
3237,2022-05-09,桃園市,總計,86.50,81.90,0.50,62.10
3236,2022-05-09,新北市,75歲以上,79.90,74.00,1.00,63.10
3235,2022-05-09,新北市,65-74歲,89.10,85.60,0.80,76.30
3234,2022-05-09,新北市,50-64歲,90.40,86.60,0.70,73.70
3233,2022-05-09,新北市,30-49歲,98.00,93.50,0.50,76.80
3232,2022-05-09,新北市,18-29歲,101.40,95.80,0.20,70.70
3231,2022-05-09,新北市,12-17歲,89.40,81.80,0.00,0.20
3230,2022-05-09,新北市,06-11歲,1.60,0.00,0.00,0.00
3229,2022-05-09,新北市,總計,85.30,81.00,0.50,63.40
3228,2022-05-09,臺北市,75歲以上,82.80,76.40,1.30,64.10
3227,2022-05-09,臺北市,65-74歲,88.90,85.70,1.20,73.80
3226,2022-05-09,臺北市,50-64歲,89.70,86.30,1.00,73.30
3225,2022-05-09,臺北市,30-49歲,99.10,95.60,0.70,79.20
3224,2022-05-09,臺北市,18-29歲,99.40,94.80,0.50,70.60
3223,2022-05-09,臺北市,12-17歲,87.50,79.30,0.00,0.20
3222,2022-05-09,臺北市,06-11歲,1.10,0.00,0.00,0.00
3221,2022-05-09,臺北市,總計,83.80,80.00,0.70,62.90
3220,2022-05-16,全國,75歲以上,80.00,73.40,1.40,61.60
3219,2022-05-16,全國,65歲以上,86.10,81.30,1.40,70.50
3218,2022-05-16,全國,65-74歲,89.60,85.80,1.30,75.70
3217,2022-05-16,全國,50-64歲,90.30,85.90,1.10,72.90
3216,2022-05-16,全國,30-49歲,100.20,95.20,0.90,77.90
3215,2022-05-16,全國,18-29歲,103.40,97.90,0.60,74.20
3214,2022-05-16,全國,12-17歲,90.00,81.30,0.00,0.40
3213,2022-05-16,全國,06-11歲,9.10,0.00,0.00,0.00
3212,2022-05-16,全國,總計,86.20,81.10,0.80,63.30
3211,2022-05-16,連江縣,75歲以上,88.20,82.80,0.50,72.60
3210,2022-05-16,連江縣,65歲以上,92.50,90.00,0.30,82.70
3209,2022-05-16,連江縣,65-74歲,94.40,93.40,0.20,87.50
3208,2022-05-16,連江縣,50-64歲,94.70,92.40,0.60,83.20
3207,2022-05-16,連江縣,30-49歲,99.60,97.30,0.40,87.40
3206,2022-05-16,連江縣,18-29歲,100.00,98.50,0.40,85.10
3205,2022-05-16,連江縣,12-17歲,96.40,87.60,0.00,0.00
3204,2022-05-16,連江縣,06-11歲,17.40,0.00,0.00,0.00
3203,2022-05-16,連江縣,總計,89.70,86.70,0.40,74.50
3202,2022-05-16,金門縣,75歲以上,77.00,70.90,0.70,54.80
3201,2022-05-16,金門縣,65歲以上,86.50,82.40,0.80,68.80
